"","distid","intid","lunch","enrol","ptr","found","expp","revpp","avgsal","drop","choice","psa","year","staff","avgben","cpi","rexpp"
"3052",72020,72,49.2900009155273,2341,21.5,5486,5810,6834,38355,3.90000009536743,0,NA,1998,NA,NA,1.62999999523163,5720.8896484375
"3053",73010,73,47.2999992370605,15863,NA,NA,4383,NA,33392,4.40000009536743,NA,NA,1992,100.199996948242,5704,1.40299999713898,5014.05224609375
"3054",73010,73,51.5999984741211,14733,NA,NA,4971,NA,34717,6.30000019073486,NA,NA,1993,108.300003051758,6221,1.44500005245209,5521.421875
"3055",73010,73,53.2999992370605,14414,NA,NA,5610,NA,37051,8,NA,NA,1994,106.400001525879,9483,1.48199999332428,6075.607421875
"3056",73010,73,57.4099998474121,13550,25.8999996185303,5483,6642,7193,49529,11.960000038147,NA,0,1995,NA,NA,1.52400004863739,6995.01953125
"3057",73010,73,59.9900016784668,13452,24.6000003814697,5636,6812,7593,47446,9.10000038146973,NA,0,1996,NA,NA,1.56900000572205,6968.29833984375
"3058",73010,73,60.6300010681152,13226,23.2999992370605,5791,6942,7542,47262,13.5,189,533,1997,NA,NA,1.60500001907349,6942
"3059",73010,73,63.3699989318848,12850,22.5,5945,7441,8156,47390,9.5,244,542,1998,NA,NA,1.62999999523163,7326.8740234375
"3060",73030,73,28.3999996185303,1551,NA,NA,3708,NA,26451,4.40000009536743,NA,NA,1992,92.9000015258789,4917,1.40299999713898,4241.86767578125
"3061",73030,73,30.3999996185303,1480,NA,NA,4082,NA,26711,3.70000004768372,NA,NA,1993,108.900001525879,5633,1.44500005245209,4533.98583984375
"3062",73030,73,34.5,1446,NA,NA,4460,NA,26609,1.5,NA,NA,1994,114.400001525879,7406,1.48199999332428,4830.162109375
"3063",73030,73,32.25,1184,24.2999992370605,4937,5509,5974,40652,8.05000019073486,NA,0,1995,NA,NA,1.52400004863739,5801.80078125
"3064",73030,73,26.1700000762939,1162,23.2999992370605,5153,6104,6481,43866,3.55999994277954,NA,0,1996,NA,NA,1.56900000572205,6244.0537109375
"3065",73030,73,32.2000007629395,1272,24.6000003814697,5308,5817,6258,42646,5,109,NA,1997,NA,NA,1.60500001907349,5817
"3066",73030,73,34.3899993896484,1388,23,5462,5753,6620,42333,3.40000009536743,192,NA,1998,NA,NA,1.62999999523163,5664.763671875
"3067",73040,73,7.69999980926514,4703,NA,NA,4074,NA,32791,3.79999995231628,NA,NA,1992,94.9000015258789,5572,1.40299999713898,4660.56298828125
"3068",73040,73,9.89999961853027,4776,NA,NA,4453,NA,34710,2.29999995231628,NA,NA,1993,95.3000030517578,7730,1.44500005245209,4946.0654296875
"3069",73040,73,11.1000003814697,4820,NA,NA,4708,NA,35363,1.89999997615814,NA,NA,1994,96,8923,1.48199999332428,5098.7451171875
"3070",73040,73,10.5699996948242,4757,23.3999996185303,5024,5440,5745,49607,2.03999996185303,NA,0,1995,NA,NA,1.52400004863739,5729.1337890625
"3071",73040,73,10.9799995422363,4860,25,5188,5510,5962,52832,2.03999996185303,NA,0,1996,NA,NA,1.56900000572205,5636.42431640625
"3072",73040,73,11.2600002288818,4722,24.2000007629395,5343,5890,6365,54018,0.899999976158142,129,NA,1997,NA,NA,1.60500001907349,5890
"3073",73040,73,12.3400001525879,4764,23.2000007629395,5497,5870,6708,53713,1.39999997615814,310,NA,1998,NA,NA,1.62999999523163,5779.96923828125
"3074",73080,73,57.0999984741211,1653,NA,NA,5555,NA,31501,3.90000009536743,NA,NA,1992,123.199996948242,7455,1.40299999713898,6354.79345703125
"3075",73080,73,56.7999992370605,1658,NA,NA,5661,NA,32669,14.8999996185303,NA,NA,1993,127,5913,1.44500005245209,6287.8232421875
"3076",73080,73,73.8000030517578,1734,NA,NA,6145,NA,34658,7.19999980926514,NA,NA,1994,123.599998474121,9683,1.48199999332428,6655.01025390625
"3077",73080,73,63.7900009155273,1704,22.1000003814697,6199,7371,8094,45416,0.769999980926514,NA,0,1995,NA,NA,1.52400004863739,7762.765625
"3078",73080,73,63.9599990844727,1663,18.6000003814697,6352,8451,8469,41330,3.77999997138977,NA,0,1996,NA,NA,1.56900000572205,8644.904296875
"3079",73080,73,64.7399978637695,1677,20.3999996185303,6507,7646,7999,40948,1.60000002384186,20,NA,1997,NA,NA,1.60500001907349,7646
"3080",73080,73,68.5199966430664,1648,16.8999996185303,6661,8670,9141,35882,6.40000009536743,90,261,1998,NA,NA,1.62999999523163,8537.0244140625
"3081",73110,73,24.2999992370605,2545,NA,NA,4113,NA,36272,0,NA,NA,1992,86.8000030517578,5859,1.40299999713898,4705.17822265625
"3082",73110,73,26.6000003814697,2528,NA,NA,4136,NA,34972,1.60000002384186,NA,NA,1993,90.9000015258789,5892,1.44500005245209,4593.96533203125
"3083",73110,73,29.5,2443,NA,NA,4497,NA,30979,1.79999995231628,NA,NA,1994,104.400001525879,8460,1.48199999332428,4870.23291015625
"3084",73110,73,28.2600002288818,2287,22.2000007629395,5006,5266,5824,41413,7.28000020980835,NA,0,1995,NA,NA,1.52400004863739,5545.8857421875
"3085",73110,73,31.4500007629395,2256,22.3999996185303,5159,5466,6055,43787,6.07000017166138,NA,0,1996,NA,NA,1.56900000572205,5591.4150390625
"3086",73110,73,30.3500003814697,2262,21.6000003814697,5314,5685,6207,43766,3.20000004768372,10,NA,1997,NA,NA,1.60500001907349,5685
"3087",73110,73,30.2299995422363,2230,21.7000007629395,5468,5862,6409,45989,5,13,NA,1998,NA,NA,1.62999999523163,5772.09228515625
"3088",73170,73,12.1000003814697,1853,NA,NA,3699,NA,31129,1.89999997615814,NA,NA,1992,92.5999984741211,5208,1.40299999713898,4231.57177734375
"3089",73170,73,13.1000003814697,1860,NA,NA,3865,NA,32436,1.89999997615814,NA,NA,1993,92.3000030517578,5681,1.44500005245209,4292.95849609375
"3090",73170,73,15.6000003814697,1896,NA,NA,4169,NA,34048,3.09999990463257,NA,NA,1994,88.8000030517578,8843,1.48199999332428,4515.01025390625
"3091",73170,73,18.5900001525879,1889,22.7999992370605,4524,4705,5635,42610,7.40999984741211,NA,0,1995,NA,NA,1.52400004863739,4955.06884765625
"3092",73170,73,18.5400009155273,1946,23.2000007629395,4795,4822,6049,41487,9.60999965667725,NA,0,1996,NA,NA,1.56900000572205,4932.638671875
"3093",73170,73,21.6800003051758,1985,22.3999996185303,5067,5228,5901,45417,1.60000002384186,25,NA,1997,NA,NA,1.60500001907349,5228
"3094",73170,73,22.3899993896484,2030,22.8999996185303,5335,5322,6055,44612,4.5,40,NA,1998,NA,NA,1.62999999523163,5240.3740234375
"3095",73180,73,23.6000003814697,3089,NA,NA,4467,NA,31591,12.1999998092651,NA,NA,1992,98.5999984741211,6224,1.40299999713898,5110.14599609375
"3096",73180,73,31.2000007629395,3088,NA,NA,4348,NA,34549,7.5,NA,NA,1993,89.3000030517578,7084,1.44500005245209,4829.439453125
"3097",73180,73,34.4000015258789,2798,NA,NA,4898,NA,31579,11.3999996185303,NA,NA,1994,104.199996948242,8929,1.48199999332428,5304.51416015625
"3098",73180,73,43.9199981689453,2493,24.7000007629395,5082,6072,6350,48475,2.80999994277954,NA,0,1995,NA,NA,1.52400004863739,6394.72412109375
"3099",73180,73,41.9599990844727,2506,23,5235,6273,6549,45507,3.49000000953674,NA,0,1996,NA,NA,1.56900000572205,6416.93115234375
"3100",73180,73,44.25,2501,23.2000007629395,5390,6886,6791,50249,2,67,NA,1997,NA,NA,1.60500001907349,6886
"3101",73180,73,44.4099998474121,2629,23,5544,6383,6864,48548,4.80000019073486,207,NA,1998,NA,NA,1.62999999523163,6285.10107421875
"3102",73190,73,5.5,1097,NA,NA,4530,NA,32107,0.200000002980232,NA,NA,1992,107.800003051758,4879,1.40299999713898,5182.216796875
"3103",73190,73,5.09999990463257,1116,NA,NA,4843,NA,33802,0.600000023841858,NA,NA,1993,108,5858,1.44500005245209,5379.2490234375
"3104",73190,73,5.09999990463257,1103,NA,NA,5369,NA,36527,0,NA,NA,1994,108.199996948242,8692,1.48199999332428,5814.60546875
"3105",73190,73,5.92999982833862,1150,20.2999992370605,5881,5796,6299,47810,0.189999997615814,NA,0,1995,NA,NA,1.52400004863739,6104.0546875
"3106",73190,73,5.84000015258789,1170,20.2999992370605,6034,6182,6598,50690,0.379999995231628,NA,0,1996,NA,NA,1.56900000572205,6323.84326171875
"3107",73190,73,5.82999992370605,1198,20.2999992370605,6189,6125,6789,49244,0.699999988079071,0,NA,1997,NA,NA,1.60500001907349,6125
"3108",73190,73,4.03000020980835,1208,19.7999992370605,6343,6083,7178,50636,0.699999988079071,0,14,1998,NA,NA,1.62999999523163,5989.70263671875
"3109",73200,73,8.89999961853027,1273,NA,NA,3557,NA,27407,0,NA,NA,1992,93.0999984741211,5797,1.40299999713898,4069.126953125
"3110",73200,73,8.5,1278,NA,NA,3675,NA,27955,1.5,NA,NA,1993,94.5,6073,1.44500005245209,4081.92016601562
"3111",73200,73,11,1264,NA,NA,3983,NA,32700,1.20000004768372,NA,NA,1994,84.6999969482422,9507,1.48199999332428,4313.57275390625
"3112",73200,73,8.53999996185303,1300,25.8999996185303,4497,4437,5088,44187,-0.980000019073486,NA,0,1995,NA,NA,1.52400004863739,4672.82470703125
"3113",73200,73,8.97000026702881,1362,26.7000007629395,4771,4554,5279,44602,-0.740000009536743,NA,0,1996,NA,NA,1.56900000572205,4658.4892578125
"3114",73200,73,9.53999996185303,1417,25.2000007629395,5047,4808,6007,45329,3.20000004768372,0,39,1997,NA,NA,1.60500001907349,4808
"3115",73200,73,10.0799999237061,1479,25.3999996185303,5317,4752,5834,46164,1.70000004768372,0,NA,1998,NA,NA,1.62999999523163,4679.11669921875
"3116",73210,73,15.8999996185303,1502,NA,NA,3748,NA,29632,0.899999976158142,NA,NA,1992,93.5,5884,1.40299999713898,4287.62646484375
"3117",73210,73,17.2999992370605,1491,NA,NA,4147,NA,32021,3.09999990463257,NA,NA,1993,95.9000015258789,6415,1.44500005245209,4606.18310546875
"3118",73210,73,16.6000003814697,1511,NA,NA,4512,NA,34304,11.1999998092651,NA,NA,1994,91.3000030517578,9964,1.48199999332428,4886.4775390625
"3119",73210,73,15.789999961853,1491,25,4833,5062,5396,44180,0.649999976158142,NA,0,1995,NA,NA,1.52400004863739,5331.04296875
"3120",73210,73,14.6000003814697,1514,25.1000003814697,5071,5404,5756,46325,5.5,NA,0,1996,NA,NA,1.56900000572205,5527.9921875
"3121",73210,73,20,1543,23.2000007629395,5307,5590,5947,44513,4.40000009536743,0,NA,1997,NA,NA,1.60500001907349,5590
"3122",73210,73,16.1299991607666,1522,23.3999996185303,5462,5687,6249,43987,2.59999990463257,0,NA,1998,NA,NA,1.62999999523163,5599.77587890625
"3123",73230,73,22.5,1090,NA,NA,3904,NA,28557,1.89999997615814,NA,NA,1992,100.900001525879,4923,1.40299999713898,4466.0869140625
"3124",73230,73,27.1000003814697,1033,NA,NA,4000,NA,27984,1.70000004768372,NA,NA,1993,105.300003051758,5349,1.44500005245209,4442.90625
"3125",73230,73,23.5,1018,NA,NA,4447,NA,38373,1.60000002384186,NA,NA,1994,82.8000030517578,10098,1.48199999332428,4816.0830078125
"3126",73230,73,25.0200004577637,1028,23.2999992370605,4856,5077,5648,42818,3.88000011444092,NA,0,1995,NA,NA,1.52400004863739,5346.84033203125
"3127",73230,73,26.5900001525879,1061,22.5,5091,5233,5835,41350,9.85999965667725,NA,0,1996,NA,NA,1.56900000572205,5353.06884765625
"3128",73230,73,26.7000007629395,1030,21.2999992370605,5308,5821,6235,43346,1.79999995231628,0,NA,1997,NA,NA,1.60500001907349,5821
"3129",73230,73,24.2299995422363,1009,21.1000003814697,5462,5893,6603,43495,4.5,0,NA,1998,NA,NA,1.62999999523163,5802.61669921875
"3130",73240,73,20.7000007629395,1284,NA,NA,3857,NA,27640,4.59999990463257,NA,NA,1992,102.800003051758,4936,1.40299999713898,4412.31982421875
"3131",73240,73,20.2000007629395,1286,NA,NA,4075,NA,27696,1.60000002384186,NA,NA,1993,108.400001525879,5705,1.44500005245209,4526.2109375
"3132",73240,73,26.3999996185303,1279,NA,NA,4428,NA,30076,8.10000038146973,NA,NA,1994,103.699996948242,7860,1.48199999332428,4795.505859375
"3133",73240,73,22.6599998474121,1251,22,4761,5310,5567,42915,0.790000021457672,NA,0,1995,NA,NA,1.52400004863739,5592.22412109375
"3134",73240,73,25.0799999237061,1266,21.2000007629395,5006,5490,5856,42481,6.55999994277954,NA,0,1996,NA,NA,1.56900000572205,5615.96533203125
"3135",73240,73,23.5100002288818,1323,22.2000007629395,5251,5804,6316,43820,5.5,20,NA,1997,NA,NA,1.60500001907349,5804
"3136",73240,73,21.3999996185303,1302,20.8999996185303,5462,5786,6446,44278,1.29999995231628,33,NA,1998,NA,NA,1.62999999523163,5697.2578125
"3137",73255,73,12.3999996185303,1672,NA,NA,3814,NA,31665,3.29999995231628,NA,NA,1992,87.9000015258789,5482,1.40299999713898,4363.12890625
"3138",73255,73,14.3000001907349,1663,NA,NA,4033,NA,30572,2.59999990463257,NA,NA,1993,98,5313,1.44500005245209,4479.560546875
"3139",73255,73,13.1000003814697,1666,NA,NA,4328,NA,33410,2,NA,NA,1994,91.0999984741211,8759,1.48199999332428,4687.20654296875
"3140",73255,73,15.1199998855591,1632,24.3999996185303,4742,4695,5198,46059,9.31999969482422,NA,0,1995,NA,NA,1.52400004863739,4944.537109375
"3141",73255,73,13.2399997711182,1638,19.6000003814697,4989,5088,5570,39376,4.09000015258789,NA,0,1996,NA,NA,1.56900000572205,5204.74169921875
"3142",73255,73,15.3199996948242,1647,23.1000003814697,5235,5218,5878,47460,0.699999988079071,28,NA,1997,NA,NA,1.60500001907349,5218
"3143",73255,73,13.289999961853,1666,22.6000003814697,5462,5189,6028,47065,0.800000011920929,68,NA,1998,NA,NA,1.62999999523163,5109.4140625
"3144",74000,74,17.7000007629395,4029,NA,NA,4137,NA,30884,2,NA,NA,1992,96.9000015258789,5879,1.40299999713898,4732.6337890625
"3145",74000,74,22,473,NA,NA,2709,NA,35226,NA,NA,NA,1993,65.8000030517578,7036,1.44500005245209,3008.95825195312
"3146",74000,74,18.5,3958,NA,NA,4738,NA,36288,5.5,NA,NA,1994,92.9000015258789,10330,1.48199999332428,5131.23486328125
"3147",74000,74,26.7199993133545,486,24.2999992370605,0,3759,0,45740,0,NA,0,1995,NA,NA,1.52400004863739,3958.78930664062
"3148",74000,74,25.0200004577637,3880,23.2999992370605,5249,5634,6090,46017,3.98000001907349,NA,0,1996,NA,NA,1.56900000572205,5763.26953125
"3149",74000,74,22.9400005340576,496,23.6000003814697,0,4026,0,46325,NA,0,0,1997,NA,NA,1.60500001907349,4026
"3150",74000,74,23.0900001525879,498,23.6000003814697,0,4066,0,47952,NA,0,0,1998,NA,NA,1.62999999523163,4003.63793945312
"3151",74010,74,29.5,13699,NA,NA,3989,NA,31426,1.70000004768372,NA,NA,1992,95,6572,1.40299999713898,4563.3251953125
"3152",74010,74,29.7999992370605,13932,NA,NA,4236,NA,35866,2.20000004768372,NA,NA,1993,88.1999969482422,7831,1.44500005245209,4705.0380859375
"3153",74010,74,31.2000007629395,13418,NA,NA,4445,NA,32820,7.90000009536743,NA,NA,1994,94.6999969482422,9741,1.48199999332428,4813.9169921875
"3154",74010,74,37.5999984741211,12331,23.3999996185303,4790,5510,5843,44542,3.75,NA,0,1995,NA,NA,1.52400004863739,5802.85400390625
"3155",74010,74,36.6199989318848,12308,24.2999992370605,5032,5716,6088,46100,6.40999984741211,NA,0,1996,NA,NA,1.56900000572205,5847.15087890625
"3156",74010,74,34.5499992370605,12274,23.6000003814697,5274,5873,6267,47001,4.09999990463257,17,20,1997,NA,NA,1.60500001907349,5873
"3157",74010,74,34.2700004577637,12255,22.8999996185303,5462,5990,6589,45621,4.19999980926514,25,20,1998,NA,NA,1.62999999523163,5898.12890625
"3158",74030,74,16,3082,NA,NA,3939,NA,33086,2.40000009536743,NA,NA,1992,83.9000015258789,6266,1.40299999713898,4506.1259765625
"3159",74030,74,16,2553,NA,NA,4752,NA,34471,0,NA,NA,1993,98,6622,1.44500005245209,5278.1728515625
"3160",74030,74,16.2999992370605,2550,NA,NA,5113,NA,50159,3.5,NA,NA,1994,69.5999984741211,13612,1.48199999332428,5537.3583984375
"3161",74030,74,20.4899997711182,2577,23.1000003814697,5136,5327,5805,43550,3.4300000667572,NA,0,1995,NA,NA,1.52400004863739,5610.1279296875
"3162",74030,74,19.9599990844727,2544,24.1000003814697,5289,5584,5933,46372,-0.28999999165535,NA,0,1996,NA,NA,1.56900000572205,5712.12255859375
"3163",74030,74,18.2399997711182,2592,23.5,5444,5573,6116,45741,4.69999980926514,0,NA,1997,NA,NA,1.60500001907349,5573
"3164",74030,74,19.2000007629395,2609,23.2000007629395,5598,5760,6344,47031,6.30000019073486,1,NA,1998,NA,NA,1.62999999523163,5671.65625
"3165",74040,74,18,1568,NA,NA,3757,NA,28081,1,NA,NA,1992,94.4000015258789,5189,1.40299999713898,4297.92236328125
"3166",74040,74,19.2000007629395,1564,NA,NA,3979,NA,29347,3.70000004768372,NA,NA,1993,95.3000030517578,6011,1.44500005245209,4419.5810546875
"3167",74040,74,20.5,1586,NA,NA,4299,NA,31079,3.59999990463257,NA,NA,1994,92.5999984741211,8797,1.48199999332428,4655.7998046875
"3168",74040,74,20.7999992370605,1608,25.5,4495,4725,5446,43096,4.76999998092651,NA,0,1995,NA,NA,1.52400004863739,4976.1318359375
"3169",74040,74,19.1200008392334,1699,25,4769,5092,5726,43602,3.50999999046326,NA,0,1996,NA,NA,1.56900000572205,5208.83349609375
"3170",74040,74,16.9799995422363,1716,22.5,5044,5074,6087,42547,1.10000002384186,1,NA,1997,NA,NA,1.60500001907349,5074
"3171",74040,74,15.3400001525879,1738,21.8999996185303,5316,5419,6272,43727,3.70000004768372,5,NA,1998,NA,NA,1.62999999523163,5335.88671875
"3172",74050,74,12.6000003814697,4754,NA,NA,5129,NA,35201,2.70000004768372,NA,NA,1992,107.400001525879,6304,1.40299999713898,5867.458984375
"3173",74050,74,13.6999998092651,4913,NA,NA,5438,NA,36348,6.19999980926514,NA,NA,1993,108.300003051758,8155,1.44500005245209,6040.13134765625
"3174",74050,74,12.3999996185303,4974,NA,NA,5779,NA,38446,3,NA,NA,1994,104.300003051758,11193,1.48199999332428,6258.6337890625
"3175",74050,74,13.8000001907349,5084,22.7000007629395,5902,5882,6595,50620,2.02999997138977,NA,0,1995,NA,NA,1.52400004863739,6194.6259765625
"3176",74050,74,11.9200000762939,5195,20.7000007629395,6055,6160,6841,47487,3.40000009536743,NA,0,1996,NA,NA,1.56900000572205,6301.33837890625
"3177",74050,74,10.1000003814697,5253,20.7999992370605,6210,6523,6888,50788,4.09999990463257,0,NA,1997,NA,NA,1.60500001907349,6523
"3178",74050,74,9.42000007629395,5403,21.6000003814697,6364,6453,7344,52650,6.09999990463257,4,NA,1998,NA,NA,1.62999999523163,6354.02783203125
"3179",74100,74,7.69999980926514,2266,NA,NA,4115,NA,35162,2,NA,NA,1992,82.5,6158,1.40299999713898,4707.46630859375
"3180",74100,74,6.19999980926514,2317,NA,NA,4196,NA,37350,1.60000002384186,NA,NA,1993,80.3000030517578,6987,1.44500005245209,4660.60888671875
"3181",74100,74,8.30000019073486,2350,NA,NA,4363,NA,38322,4.09999990463257,NA,NA,1994,78.1999969482422,10240,1.48199999332428,4725.111328125
"3182",74100,74,8.52999973297119,2392,23.3999996185303,4916,4946,5437,44870,2.69000005722046,NA,0,1995,NA,NA,1.52400004863739,5208.8779296875
"3183",74100,74,8.47999954223633,2485,24.2999992370605,5145,5026,5430,48044,-0.720000028610229,NA,0,1996,NA,NA,1.56900000572205,5141.3193359375
"3184",74100,74,8.81999969482422,2569,23.3999996185303,5308,5279,5701,46396,1.5,33,NA,1997,NA,NA,1.60500001907349,5279
"3185",74100,74,8.8100004196167,2599,22.8999996185303,5462,5284,5969,46641,3.90000009536743,47,NA,1998,NA,NA,1.62999999523163,5202.95703125
"3186",74120,74,17.2999992370605,929,NA,NA,3932,NA,25958,1.60000002384186,NA,NA,1992,112.400001525879,4793,1.40299999713898,4498.1181640625
"3187",74120,74,15.8999996185303,899,NA,NA,4239,NA,28032,4.09999990463257,NA,NA,1993,111.800003051758,5670,1.44500005245209,4708.3701171875
"3188",74120,74,17.1000003814697,927,NA,NA,4527,NA,30723,3.90000009536743,NA,NA,1994,104.300003051758,9020,1.48199999332428,4902.72265625
"3189",74120,74,15.9899997711182,950,20.7000007629395,5059,5124,5764,40452,4.82000017166138,NA,0,1995,NA,NA,1.52400004863739,5396.33837890625
"3190",74120,74,9.40999984741211,977,20.5,5212,5298,5787,40612,3.23000001907349,NA,0,1996,NA,NA,1.56900000572205,5419.56005859375
"3191",74120,74,11.3100004196167,1006,13.1000003814697,5367,5594,5977,26898,4.69999980926514,7,NA,1997,NA,NA,1.60500001907349,5594
"3192",74120,74,11.7799997329712,1003,21,5521,5514,6285,43551,3.90000009536743,13,NA,1998,NA,NA,1.62999999523163,5429.4296875
"3193",74130,74,23,1906,NA,NA,4100,NA,27277,2.20000004768372,NA,NA,1992,103,5869,1.40299999713898,4690.306640625
"3194",74130,74,23.1000003814697,1943,NA,NA,4214,NA,30400,8.80000019073486,NA,NA,1993,95.6999969482422,6867,1.44500005245209,4680.60205078125
"3195",74130,74,23.7000007629395,1900,NA,NA,4642,NA,32467,5,NA,NA,1994,94.6999969482422,9705,1.48199999332428,5027.26708984375
"3196",74130,74,30.4799995422363,1894,22.7999992370605,4788,5071,5715,42759,2.23000001907349,NA,0,1995,NA,NA,1.52400004863739,5340.521484375
"3197",74130,74,22.2700004577637,1952,23.5,5030,5205,5657,43905,4.01000022888184,NA,0,1996,NA,NA,1.56900000572205,5324.42626953125
"3198",74130,74,21.5,1978,23.5,5271,5523,5927,45680,7.69999980926514,0,NA,1997,NA,NA,1.60500001907349,5523
"3199",74130,74,25.4200000762939,1995,23.2999992370605,5462,5597,6797,46084,1.89999997615814,7,NA,1998,NA,NA,1.62999999523163,5511.15625
"3200",75010,75,23.2000007629395,3057,NA,NA,3635,NA,24279,4.40000009536743,NA,NA,1992,115.199996948242,3973,1.40299999713898,4158.35693359375
"3201",75010,75,25.7999992370605,3098,NA,NA,3715,NA,27409,2.09999990463257,NA,NA,1993,103,4971,1.44500005245209,4126.34912109375
"3202",75010,75,23.8999996185303,3084,NA,NA,4130,NA,29190,4.59999990463257,NA,NA,1994,99.9000015258789,7752,1.48199999332428,4472.7734375
"3203",75010,75,27.7800006866455,3046,24.2999992370605,4554,4827,5448,45030,5.51000022888184,NA,0,1995,NA,NA,1.52400004863739,5083.55322265625
